SYMBOL_NAME,Time,ASK_PRICE,ASK_SIZE,BID_PRICE,BID_SIZE
MILLBURN::::NG.NY.J.2025,2025-03-02T19:08:00.000000000-0500,3.759,4,3.757,5
MILLBURN::::NG.NY.J.2025,2025-03-02T19:09:00.000000000-0500,3.759,6,3.757,5
MILLBURN::::NG.NY.J.2025,2025-03-02T19:10:00.000000000-0500,3.759,7,3.757,1
MILLBURN::::NG.NY.J.2025,2025-03-02T19:11:00.000000000-0500,3.759,7,3.757,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:12:00.000000000-0500,3.759,9,3.757,2
MILLBURN::::NG.NY.J.2025,2025-03-02T19:13:00.000000000-0500,3.758,7,3.756,5
MILLBURN::::NG.NY.J.2025,2025-03-02T19:14:00.000000000-0500,3.758,6,3.756,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:15:00.000000000-0500,3.758,2,3.756,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:16:00.000000000-0500,3.758,5,3.756,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:17:00.000000000-0500,3.758,5,3.756,7
MILLBURN::::NG.NY.J.2025,2025-03-02T19:18:00.000000000-0500,3.758,8,3.756,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:19:00.000000000-0500,3.755,9,3.753,9
MILLBURN::::NG.NY.J.2025,2025-03-02T19:20:00.000000000-0500,3.755,9,3.753,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:21:00.000000000-0500,3.756,4,3.754,5
MILLBURN::::NG.NY.J.2025,2025-03-02T19:22:00.000000000-0500,3.756,4,3.754,5
MILLBURN::::NG.NY.J.2025,2025-03-02T19:23:00.000000000-0500,3.756,4,3.754,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:24:00.000000000-0500,3.756,3,3.754,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:25:00.000000000-0500,3.755,3,3.753,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:26:00.000000000-0500,3.755,6,3.752,11
MILLBURN::::NG.NY.J.2025,2025-03-02T19:27:00.000000000-0500,3.755,5,3.754,5
MILLBURN::::NG.NY.J.2025,2025-03-02T19:28:00.000000000-0500,3.755,6,3.753,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:29:00.000000000-0500,3.757,6,3.755,6
MILLBURN::::NG.NY.J.2025,2025-03-02T19:30:00.000000000-0500,3.756,1,3.755,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:31:00.000000000-0500,3.758,10,3.756,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:32:00.000000000-0500,3.76,13,3.759,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:33:00.000000000-0500,3.763,5,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T19:34:00.000000000-0500,3.762,3,3.76,9
MILLBURN::::NG.NY.J.2025,2025-03-02T19:35:00.000000000-0500,3.761,5,3.76,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:36:00.000000000-0500,3.762,4,3.76,8
MILLBURN::::NG.NY.J.2025,2025-03-02T19:37:00.000000000-0500,3.762,5,3.761,1
MILLBURN::::NG.NY.J.2025,2025-03-02T19:38:00.000000000-0500,3.762,6,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T19:39:00.000000000-0500,3.759,3,3.758,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:40:00.000000000-0500,3.759,4,3.757,10
MILLBURN::::NG.NY.J.2025,2025-03-02T19:41:00.000000000-0500,3.76,6,3.758,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:42:00.000000000-0500,3.76,8,3.758,5
MILLBURN::::NG.NY.J.2025,2025-03-02T19:43:00.000000000-0500,3.76,4,3.759,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:44:00.000000000-0500,3.76,2,3.759,2
MILLBURN::::NG.NY.J.2025,2025-03-02T19:45:00.000000000-0500,3.76,6,3.758,10
MILLBURN::::NG.NY.J.2025,2025-03-02T19:46:00.000000000-0500,3.76,10,3.758,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:47:00.000000000-0500,3.761,11,3.759,4
MILLBURN::::NG.NY.J.2025,2025-03-02T19:48:00.000000000-0500,3.76,4,3.759,2
MILLBURN::::NG.NY.J.2025,2025-03-02T19:49:00.000000000-0500,3.76,10,3.758,8
MILLBURN::::NG.NY.J.2025,2025-03-02T19:50:00.000000000-0500,3.76,7,3.759,3
MILLBURN::::NG.NY.J.2025,2025-03-02T19:51:00.000000000-0500,3.76,5,3.759,7
MILLBURN::::NG.NY.J.2025,2025-03-02T19:52:00.000000000-0500,3.761,7,3.76,5
MILLBURN::::NG.NY.J.2025,2025-03-02T19:53:00.000000000-0500,3.762,9,3.76,9
MILLBURN::::NG.NY.J.2025,2025-03-02T19:54:00.000000000-0500,3.762,11,3.76,8
MILLBURN::::NG.NY.J.2025,2025-03-02T19:55:00.000000000-0500,3.762,12,3.76,5
MILLBURN::::NG.NY.J.2025,2025-03-02T19:56:00.000000000-0500,3.761,8,3.76,1
MILLBURN::::NG.NY.J.2025,2025-03-02T19:57:00.000000000-0500,3.761,6,3.76,1
MILLBURN::::NG.NY.J.2025,2025-03-02T19:58:00.000000000-0500,3.761,6,3.76,2
MILLBURN::::NG.NY.J.2025,2025-03-02T19:59:00.000000000-0500,3.762,10,3.76,6
MILLBURN::::NG.NY.J.2025,2025-03-02T20:00:00.000000000-0500,3.762,2,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T20:01:00.000000000-0500,3.76,4,3.759,5
MILLBURN::::NG.NY.J.2025,2025-03-02T20:02:00.000000000-0500,3.76,6,3.759,6
MILLBURN::::NG.NY.J.2025,2025-03-02T20:03:00.000000000-0500,3.76,4,3.759,3
MILLBURN::::NG.NY.J.2025,2025-03-02T20:04:00.000000000-0500,3.76,5,3.759,3
MILLBURN::::NG.NY.J.2025,2025-03-02T20:05:00.000000000-0500,3.761,4,3.76,5
MILLBURN::::NG.NY.J.2025,2025-03-02T20:06:00.000000000-0500,3.762,3,3.761,18
MILLBURN::::NG.NY.J.2025,2025-03-02T20:07:00.000000000-0500,3.762,6,3.76,9
MILLBURN::::NG.NY.J.2025,2025-03-02T20:08:00.000000000-0500,3.762,4,3.76,11
MILLBURN::::NG.NY.J.2025,2025-03-02T20:09:00.000000000-0500,3.762,6,3.76,10
MILLBURN::::NG.NY.J.2025,2025-03-02T20:10:00.000000000-0500,3.761,6,3.76,4
MILLBURN::::NG.NY.J.2025,2025-03-02T20:11:00.000000000-0500,3.762,10,3.761,1
MILLBURN::::NG.NY.J.2025,2025-03-02T20:12:00.000000000-0500,3.761,5,3.76,11
MILLBURN::::NG.NY.J.2025,2025-03-02T20:13:00.000000000-0500,3.761,4,3.76,11
MILLBURN::::NG.NY.J.2025,2025-03-02T20:14:00.000000000-0500,3.761,7,3.76,6
MILLBURN::::NG.NY.J.2025,2025-03-02T20:15:00.000000000-0500,3.761,6,3.76,1
MILLBURN::::NG.NY.J.2025,2025-03-02T20:16:00.000000000-0500,3.76,6,3.759,4
MILLBURN::::NG.NY.J.2025,2025-03-02T20:17:00.000000000-0500,3.762,7,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T20:18:00.000000000-0500,3.762,8,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T20:19:00.000000000-0500,3.762,6,3.76,9
MILLBURN::::NG.NY.J.2025,2025-03-02T20:20:00.000000000-0500,3.763,6,3.762,2
MILLBURN::::NG.NY.J.2025,2025-03-02T20:21:00.000000000-0500,3.763,7,3.761,10
MILLBURN::::NG.NY.J.2025,2025-03-02T20:22:00.000000000-0500,3.763,6,3.762,4
MILLBURN::::NG.NY.J.2025,2025-03-02T20:23:00.000000000-0500,3.764,6,3.762,18
MILLBURN::::NG.NY.J.2025,2025-03-02T20:24:00.000000000-0500,3.765,5,3.763,5
MILLBURN::::NG.NY.J.2025,2025-03-02T20:25:00.000000000-0500,3.766,20,3.764,4
MILLBURN::::NG.NY.J.2025,2025-03-02T20:26:00.000000000-0500,3.766,5,3.765,2
MILLBURN::::NG.NY.J.2025,2025-03-02T20:27:00.000000000-0500,3.766,4,3.764,9
MILLBURN::::NG.NY.J.2025,2025-03-02T20:28:00.000000000-0500,3.766,3,3.765,1
MILLBURN::::NG.NY.J.2025,2025-03-02T20:29:00.000000000-0500,3.766,6,3.764,7
MILLBURN::::NG.NY.J.2025,2025-03-02T20:30:00.000000000-0500,3.761,5,3.76,5
MILLBURN::::NG.NY.J.2025,2025-03-02T20:31:00.000000000-0500,3.762,5,3.76,5
MILLBURN::::NG.NY.J.2025,2025-03-02T20:32:00.000000000-0500,3.762,5,3.76,8
MILLBURN::::NG.NY.J.2025,2025-03-02T20:33:00.000000000-0500,3.762,2,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T20:34:00.000000000-0500,3.762,2,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T20:35:00.000000000-0500,3.763,6,3.761,4
MILLBURN::::NG.NY.J.2025,2025-03-02T20:36:00.000000000-0500,3.763,5,3.761,3
MILLBURN::::NG.NY.J.2025,2025-03-02T20:37:00.000000000-0500,3.763,4,3.761,6
MILLBURN::::NG.NY.J.2025,2025-03-02T20:38:00.000000000-0500,3.763,6,3.761,4
MILLBURN::::NG.NY.J.2025,2025-03-02T20:39:00.000000000-0500,3.764,5,3.762,10
MILLBURN::::NG.NY.J.2025,2025-03-02T20:40:00.000000000-0500,3.764,7,3.762,7
MILLBURN::::NG.NY.J.2025,2025-03-02T20:41:00.000000000-0500,3.764,5,3.762,8
MILLBURN::::NG.NY.J.2025,2025-03-02T20:42:00.000000000-0500,3.764,6,3.762,5
MILLBURN::::NG.NY.J.2025,2025-03-02T20:43:00.000000000-0500,3.764,7,3.762,6
MILLBURN::::NG.NY.J.2025,2025-03-02T20:44:00.000000000-0500,3.764,4,3.763,6
MILLBURN::::NG.NY.J.2025,2025-03-02T20:45:00.000000000-0500,3.766,4,3.765,4
MILLBURN::::NG.NY.J.2025,2025-03-02T20:46:00.000000000-0500,3.769,8,3.767,5
MILLBURN::::NG.NY.J.2025,2025-03-02T20:47:00.000000000-0500,3.769,6,3.768,2
MILLBURN::::NG.NY.J.2025,2025-03-02T20:48:00.000000000-0500,3.769,5,3.768,2
MILLBURN::::NG.NY.J.2025,2025-03-02T20:49:00.000000000-0500,3.769,3,3.768,3
MILLBURN::::NG.NY.J.2025,2025-03-02T20:50:00.000000000-0500,3.769,6,3.767,7
MILLBURN::::NG.NY.J.2025,2025-03-02T20:51:00.000000000-0500,3.769,7,3.768,1
MILLBURN::::NG.NY.J.2025,2025-03-02T20:52:00.000000000-0500,3.77,5,3.769,2
MILLBURN::::NG.NY.J.2025,2025-03-02T20:53:00.000000000-0500,3.771,12,3.769,3
MILLBURN::::NG.NY.J.2025,2025-03-02T20:54:00.000000000-0500,3.769,6,3.767,5
MILLBURN::::NG.NY.J.2025,2025-03-02T20:55:00.000000000-0500,3.768,5,3.766,10
MILLBURN::::NG.NY.J.2025,2025-03-02T20:56:00.000000000-0500,3.769,27,3.768,1
MILLBURN::::NG.NY.J.2025,2025-03-02T20:57:00.000000000-0500,3.769,29,3.767,4
MILLBURN::::NG.NY.J.2025,2025-03-02T20:58:00.000000000-0500,3.765,4,3.763,4
MILLBURN::::NG.NY.J.2025,2025-03-02T20:59:00.000000000-0500,3.766,5,3.764,2
MILLBURN::::NG.NY.J.2025,2025-03-02T21:00:00.000000000-0500,3.764,5,3.763,2
MILLBURN::::NG.NY.J.2025,2025-03-02T21:01:00.000000000-0500,3.765,8,3.763,3
MILLBURN::::NG.NY.J.2025,2025-03-02T21:02:00.000000000-0500,3.764,4,3.762,6
MILLBURN::::NG.NY.J.2025,2025-03-02T21:03:00.000000000-0500,3.763,8,3.761,3
MILLBURN::::NG.NY.J.2025,2025-03-02T21:04:00.000000000-0500,3.762,4,3.76,8
MILLBURN::::NG.NY.J.2025,2025-03-02T21:05:00.000000000-0500,3.762,4,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T21:06:00.000000000-0500,3.763,3,3.761,15
MILLBURN::::NG.NY.J.2025,2025-03-02T21:07:00.000000000-0500,3.763,3,3.761,14
MILLBURN::::NG.NY.J.2025,2025-03-02T21:08:00.000000000-0500,3.764,30,3.763,6
MILLBURN::::NG.NY.J.2025,2025-03-02T21:09:00.000000000-0500,3.764,24,3.763,4
MILLBURN::::NG.NY.J.2025,2025-03-02T21:10:00.000000000-0500,3.761,7,3.759,10
MILLBURN::::NG.NY.J.2025,2025-03-02T21:11:00.000000000-0500,3.761,6,3.759,8
MILLBURN::::NG.NY.J.2025,2025-03-02T21:12:00.000000000-0500,3.761,6,3.759,8
MILLBURN::::NG.NY.J.2025,2025-03-02T21:13:00.000000000-0500,3.761,7,3.759,7
MILLBURN::::NG.NY.J.2025,2025-03-02T21:14:00.000000000-0500,3.758,1,3.757,4
MILLBURN::::NG.NY.J.2025,2025-03-02T21:15:00.000000000-0500,3.759,9,3.757,4
MILLBURN::::NG.NY.J.2025,2025-03-02T21:16:00.000000000-0500,3.762,6,3.76,4
MILLBURN::::NG.NY.J.2025,2025-03-02T21:17:00.000000000-0500,3.762,5,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T21:18:00.000000000-0500,3.762,5,3.761,3
MILLBURN::::NG.NY.J.2025,2025-03-02T21:19:00.000000000-0500,3.762,3,3.761,1
MILLBURN::::NG.NY.J.2025,2025-03-02T21:20:00.000000000-0500,3.762,6,3.76,5
MILLBURN::::NG.NY.J.2025,2025-03-02T21:21:00.000000000-0500,3.762,6,3.76,5
MILLBURN::::NG.NY.J.2025,2025-03-02T21:22:00.000000000-0500,3.76,6,3.758,7
MILLBURN::::NG.NY.J.2025,2025-03-02T21:23:00.000000000-0500,3.76,7,3.758,3
MILLBURN::::NG.NY.J.2025,2025-03-02T21:24:00.000000000-0500,3.761,5,3.759,2
MILLBURN::::NG.NY.J.2025,2025-03-02T21:25:00.000000000-0500,3.761,6,3.759,3
MILLBURN::::NG.NY.J.2025,2025-03-02T21:26:00.000000000-0500,3.761,1,3.76,8
MILLBURN::::NG.NY.J.2025,2025-03-02T21:27:00.000000000-0500,3.762,8,3.76,7
MILLBURN::::NG.NY.J.2025,2025-03-02T21:28:00.000000000-0500,3.761,5,3.76,3
MILLBURN::::NG.NY.J.2025,2025-03-02T21:29:00.000000000-0500,3.762,22,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T21:30:00.000000000-0500,3.762,21,3.76,6
MILLBURN::::NG.NY.J.2025,2025-03-02T21:31:00.000000000-0500,3.762,21,3.76,7
MILLBURN::::NG.NY.J.2025,2025-03-02T21:32:00.000000000-0500,3.762,21,3.76,11
MILLBURN::::NG.NY.J.2025,2025-03-02T21:33:00.000000000-0500,3.762,20,3.76,11
MILLBURN::::NG.NY.J.2025,2025-03-02T21:34:00.000000000-0500,3.761,8,3.76,7
MILLBURN::::NG.NY.J.2025,2025-03-02T21:35:00.000000000-0500,3.761,10,3.76,7
MILLBURN::::NG.NY.J.2025,2025-03-02T21:36:00.000000000-0500,3.761,9,3.76,6
MILLBURN::::NG.NY.J.2025,2025-03-02T21:37:00.000000000-0500,3.761,22,3.76,5
MILLBURN::::NG.NY.J.2025,2025-03-02T21:38:00.000000000-0500,3.758,5,3.757,4
MILLBURN::::NG.NY.J.2025,2025-03-02T21:39:00.000000000-0500,3.759,13,3.757,6
MILLBURN::::NG.NY.J.2025,2025-03-02T21:40:00.000000000-0500,3.757,5,3.755,13
MILLBURN::::NG.NY.J.2025,2025-03-02T21:41:00.000000000-0500,3.758,7,3.756,5
MILLBURN::::NG.NY.J.2025,2025-03-02T21:42:00.000000000-0500,3.758,8,3.756,5
MILLBURN::::NG.NY.J.2025,2025-03-02T21:43:00.000000000-0500,3.758,6,3.756,11
MILLBURN::::NG.NY.J.2025,2025-03-02T21:44:00.000000000-0500,3.758,9,3.756,6
MILLBURN::::NG.NY.J.2025,2025-03-02T21:45:00.000000000-0500,3.758,7,3.757,1
MILLBURN::::NG.NY.J.2025,2025-03-02T21:46:00.000000000-0500,3.76,9,3.758,8
MILLBURN::::NG.NY.J.2025,2025-03-02T21:47:00.000000000-0500,3.76,13,3.758,9
MILLBURN::::NG.NY.J.2025,2025-03-02T21:48:00.000000000-0500,3.76,14,3.758,5
MILLBURN::::NG.NY.J.2025,2025-03-02T21:49:00.000000000-0500,3.759,3,3.758,5
MILLBURN::::NG.NY.J.2025,2025-03-02T21:50:00.000000000-0500,3.76,15,3.758,5
MILLBURN::::NG.NY.J.2025,2025-03-02T21:51:00.000000000-0500,3.76,15,3.758,8
MILLBURN::::NG.NY.J.2025,2025-03-02T21:52:00.000000000-0500,3.76,16,3.758,7
MILLBURN::::NG.NY.J.2025,2025-03-02T21:53:00.000000000-0500,3.76,15,3.758,5
MILLBURN::::NG.NY.J.2025,2025-03-02T21:54:00.000000000-0500,3.76,13,3.759,2
MILLBURN::::NG.NY.J.2025,2025-03-02T21:55:00.000000000-0500,3.76,12,3.758,11
MILLBURN::::NG.NY.J.2025,2025-03-02T21:56:00.000000000-0500,3.76,10,3.758,12
MILLBURN::::NG.NY.J.2025,2025-03-02T21:57:00.000000000-0500,3.76,10,3.758,11
MILLBURN::::NG.NY.J.2025,2025-03-02T21:58:00.000000000-0500,3.758,11,3.756,8
MILLBURN::::NG.NY.J.2025,2025-03-02T21:59:00.000000000-0500,3.758,15,3.756,6
MILLBURN::::NG.NY.J.2025,2025-03-02T22:00:00.000000000-0500,3.759,12,3.757,4
MILLBURN::::NG.NY.J.2025,2025-03-02T22:01:00.000000000-0500,3.757,9,3.755,9
MILLBURN::::NG.NY.J.2025,2025-03-02T22:02:00.000000000-0500,3.757,6,3.755,11
MILLBURN::::NG.NY.J.2025,2025-03-02T22:03:00.000000000-0500,3.756,10,3.754,11
MILLBURN::::NG.NY.J.2025,2025-03-02T22:04:00.000000000-0500,3.756,5,3.755,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:05:00.000000000-0500,3.756,5,3.755,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:06:00.000000000-0500,3.757,6,3.756,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:07:00.000000000-0500,3.758,11,3.756,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:08:00.000000000-0500,3.758,6,3.757,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:09:00.000000000-0500,3.758,9,3.756,5
MILLBURN::::NG.NY.J.2025,2025-03-02T22:10:00.000000000-0500,3.758,10,3.756,5
MILLBURN::::NG.NY.J.2025,2025-03-02T22:11:00.000000000-0500,3.758,10,3.756,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:12:00.000000000-0500,3.757,5,3.756,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:13:00.000000000-0500,3.758,6,3.757,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:14:00.000000000-0500,3.757,1,3.756,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:15:00.000000000-0500,3.757,6,3.755,8
MILLBURN::::NG.NY.J.2025,2025-03-02T22:16:00.000000000-0500,3.757,7,3.755,8
MILLBURN::::NG.NY.J.2025,2025-03-02T22:17:00.000000000-0500,3.757,8,3.755,9
MILLBURN::::NG.NY.J.2025,2025-03-02T22:18:00.000000000-0500,3.757,8,3.755,8
MILLBURN::::NG.NY.J.2025,2025-03-02T22:19:00.000000000-0500,3.758,8,3.756,4
MILLBURN::::NG.NY.J.2025,2025-03-02T22:20:00.000000000-0500,3.757,3,3.756,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:21:00.000000000-0500,3.757,7,3.756,1
MILLBURN::::NG.NY.J.2025,2025-03-02T22:22:00.000000000-0500,3.757,6,3.756,1
MILLBURN::::NG.NY.J.2025,2025-03-02T22:23:00.000000000-0500,3.759,9,3.757,6
MILLBURN::::NG.NY.J.2025,2025-03-02T22:24:00.000000000-0500,3.762,6,3.76,8
MILLBURN::::NG.NY.J.2025,2025-03-02T22:25:00.000000000-0500,3.762,7,3.76,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:26:00.000000000-0500,3.762,10,3.76,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:27:00.000000000-0500,3.761,12,3.759,11
MILLBURN::::NG.NY.J.2025,2025-03-02T22:28:00.000000000-0500,3.761,11,3.759,11
MILLBURN::::NG.NY.J.2025,2025-03-02T22:29:00.000000000-0500,3.762,5,3.761,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:30:00.000000000-0500,3.769,2,3.768,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:31:00.000000000-0500,3.768,3,3.766,11
MILLBURN::::NG.NY.J.2025,2025-03-02T22:32:00.000000000-0500,3.769,10,3.768,8
MILLBURN::::NG.NY.J.2025,2025-03-02T22:33:00.000000000-0500,3.766,6,3.764,8
MILLBURN::::NG.NY.J.2025,2025-03-02T22:34:00.000000000-0500,3.766,5,3.765,5
MILLBURN::::NG.NY.J.2025,2025-03-02T22:35:00.000000000-0500,3.763,6,3.762,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:36:00.000000000-0500,3.763,4,3.762,1
MILLBURN::::NG.NY.J.2025,2025-03-02T22:37:00.000000000-0500,3.763,3,3.762,4
MILLBURN::::NG.NY.J.2025,2025-03-02T22:38:00.000000000-0500,3.764,3,3.763,5
MILLBURN::::NG.NY.J.2025,2025-03-02T22:39:00.000000000-0500,3.764,11,3.762,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:40:00.000000000-0500,3.759,2,3.758,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:41:00.000000000-0500,3.76,4,3.758,8
MILLBURN::::NG.NY.J.2025,2025-03-02T22:42:00.000000000-0500,3.76,4,3.758,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:43:00.000000000-0500,3.758,3,3.756,8
MILLBURN::::NG.NY.J.2025,2025-03-02T22:44:00.000000000-0500,3.757,1,3.756,5
MILLBURN::::NG.NY.J.2025,2025-03-02T22:45:00.000000000-0500,3.759,2,3.758,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:46:00.000000000-0500,3.758,4,3.756,6
MILLBURN::::NG.NY.J.2025,2025-03-02T22:47:00.000000000-0500,3.759,2,3.757,7
MILLBURN::::NG.NY.J.2025,2025-03-02T22:48:00.000000000-0500,3.759,2,3.758,1
MILLBURN::::NG.NY.J.2025,2025-03-02T22:49:00.000000000-0500,3.759,5,3.757,4
MILLBURN::::NG.NY.J.2025,2025-03-02T22:50:00.000000000-0500,3.759,2,3.758,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:51:00.000000000-0500,3.76,1,3.759,4
MILLBURN::::NG.NY.J.2025,2025-03-02T22:52:00.000000000-0500,3.76,3,3.759,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:53:00.000000000-0500,3.761,2,3.76,2
MILLBURN::::NG.NY.J.2025,2025-03-02T22:54:00.000000000-0500,3.761,2,3.76,3
MILLBURN::::NG.NY.J.2025,2025-03-02T22:55:00.000000000-0500,3.761,2,3.76,4
MILLBURN::::NG.NY.J.2025,2025-03-02T22:56:00.000000000-0500,3.761,3,3.76,1
MILLBURN::::NG.NY.J.2025,2025-03-02T22:57:00.000000000-0500,3.762,7,3.76,4
MILLBURN::::NG.NY.J.2025,2025-03-02T22:58:00.000000000-0500,3.761,8,3.759,6
MILLBURN::::NG.NY.J.2025,2025-03-02T22:59:00.000000000-0500,3.761,8,3.759,4
MILLBURN::::NG.NY.J.2025,2025-03-02T23:00:00.000000000-0500,3.761,5,3.76,3
MILLBURN::::NG.NY.J.2025,2025-03-02T23:01:00.000000000-0500,3.761,5,3.759,7
MILLBURN::::NG.NY.J.2025,2025-03-02T23:02:00.000000000-0500,3.76,2,3.759,5
MILLBURN::::NG.NY.J.2025,2025-03-02T23:03:00.000000000-0500,3.761,8,3.759,6
MILLBURN::::NG.NY.J.2025,2025-03-02T23:04:00.000000000-0500,3.76,2,3.759,5
MILLBURN::::NG.NY.J.2025,2025-03-02T23:05:00.000000000-0500,3.76,2,3.759,4
MILLBURN::::NG.NY.J.2025,2025-03-02T23:06:00.000000000-0500,3.76,5,3.759,3
MILLBURN::::NG.NY.J.2025,2025-03-02T23:07:00.000000000-0500,3.76,3,3.759,2
MILLBURN::::NG.NY.J.2025,2025-03-02T23:08:00.000000000-0500,3.761,9,3.759,7
MILLBURN::::NG.NY.J.2025,2025-03-02T23:09:00.000000000-0500,3.761,7,3.759,8
MILLBURN::::NG.NY.J.2025,2025-03-02T23:10:00.000000000-0500,3.761,7,3.76,3
MILLBURN::::NG.NY.J.2025,2025-03-02T23:11:00.000000000-0500,3.761,4,3.76,3
MILLBURN::::NG.NY.J.2025,2025-03-02T23:12:00.000000000-0500,3.761,3,3.759,6
MILLBURN::::NG.NY.J.2025,2025-03-02T23:13:00.000000000-0500,3.761,3,3.76,1
MILLBURN::::NG.NY.J.2025,2025-03-02T23:14:00.000000000-0500,3.761,3,3.76,2
MILLBURN::::NG.NY.J.2025,2025-03-02T23:15:00.000000000-0500,3.762,5,3.761,4
MILLBURN::::NG.NY.J.2025,2025-03-02T23:16:00.000000000-0500,3.762,5,3.761,4
MILLBURN::::NG.NY.J.2025,2025-03-02T23:17:00.000000000-0500,3.762,5,3.761,4
MILLBURN::::NG.NY.J.2025,2025-03-02T23:18:00.000000000-0500,3.762,6,3.761,5
MILLBURN::::NG.NY.J.2025,2025-03-02T23:19:00.000000000-0500,3.765,5,3.763,6
MILLBURN::::NG.NY.J.2025,2025-03-02T23:20:00.000000000-0500,3.765,9,3.763,5
MILLBURN::::NG.NY.J.2025,2025-03-02T23:21:00.000000000-0500,3.763,4,3.762,10
MILLBURN::::NG.NY.J.2025,2025-03-02T23:22:00.000000000-0500,3.763,5,3.761,9
MILLBURN::::NG.NY.J.2025,2025-03-02T23:23:00.000000000-0500,3.763,6,3.761,7
MILLBURN::::NG.NY.J.2025,2025-03-02T23:24:00.000000000-0500,3.761,4,3.759,8
MILLBURN::::NG.NY.J.2025,2025-03-02T23:25:00.000000000-0500,3.761,3,3.759,8
MILLBURN::::NG.NY.J.2025,2025-03-02T23:26:00.000000000-0500,3.761,3,3.76,1
MILLBURN::::NG.NY.J.2025,2025-03-02T23:27:00.000000000-0500,3.762,7,3.76,9
MILLBURN::::NG.NY.J.2025,2025-03-02T23:28:00.000000000-0500,3.762,6,3.76,9
MILLBURN::::NG.NY.J.2025,2025-03-02T23:29:00.000000000-0500,3.764,10,3.762,2
MILLBURN::::NG.NY.J.2025,2025-03-02T23:30:00.000000000-0500,3.764,4,3.762,5
MILLBURN::::NG.NY.J.2025,2025-03-02T23:31:00.000000000-0500,3.764,4,3.763,3
MILLBURN::::NG.NY.J.2025,2025-03-02T23:32:00.000000000-0500,3.764,4,3.762,10
MILLBURN::::NG.NY.J.2025,2025-03-02T23:33:00.000000000-0500,3.764,4,3.763,1
MILLBURN::::NG.NY.J.2025,2025-03-02T23:34:00.000000000-0500,3.764,4,3.762,10
MILLBURN::::NG.NY.J.2025,2025-03-02T23:35:00.000000000-0500,3.764,5,3.762,7
MILLBURN::::NG.NY.J.2025,2025-03-02T23:36:00.000000000-0500,3.764,6,3.762,7
MILLBURN::::NG.NY.J.2025,2025-03-02T23:37:00.000000000-0500,3.766,5,3.765,1
MILLBURN::::NG.NY.J.2025,2025-03-02T23:38:00.000000000-0500,3.766,7,3.764,8
MILLBURN::::NG.NY.J.2025,2025-03-02T23:39:00.000000000-0500,3.765,11,3.763,1
MILLBURN::::NG.NY.J.2025,2025-03-02T23:40:00.000000000-0500,3.763,1,3.762,4
